1	2	1
1	21	1
1	34	1
1	42	1
1	82	1
1	86	1
1	122	1
2	21	1
2	34	1
2	42	1
2	82	1
2	86	1
2	122	1
5	35	1
5	42	1
5	45	1
5	105	1
5	113	1
5	120	1
5	124	1
9	43	1
9	48	1
10	48	3
12	48	1
14	48	1
16	39	1
16	42	1
16	63	1
21	34	1
21	42	1
21	82	1
21	86	1
21	122	1
24	42	1
27	42	1
27	101	1
30	42	1
30	101	1
32	40	2
32	42	2
32	98	2
32	111	2
34	42	1
34	82	1
34	86	1
34	122	1
35	42	1
35	45	1
35	105	1
35	113	1
35	120	1
35	124	1
37	42	1
39	42	1
39	63	1
40	42	2
40	98	2
40	111	2
42	45	1
42	47	1
42	48	1
42	55	1
42	56	1
42	57	3
42	58	1
42	63	1
42	67	1
42	69	1
42	82	1
42	86	1
42	90	1
42	92	3
42	93	1
42	94	2
42	95	1
42	97	1
42	98	2
42	101	7
42	105	1
42	106	1
42	111	2
42	113	1
42	115	1
42	120	1
42	122	1
42	124	1
43	48	1
45	105	1
45	113	1
45	120	1
45	124	1
48	62	1
48	65	3
48	70	4
48	75	1
48	76	3
48	84	1
55	94	1
55	101	1
56	90	1
56	92	1
57	93	1
57	95	1
57	101	1
57	115	1
67	69	1
67	101	1
69	101	1
70	84	1
82	86	1
82	122	1
86	122	1
90	92	1
94	101	2
95	101	1
97	101	1
98	111	2
105	113	1
105	120	1
105	124	1
113	120	1
113	124	1
120	124	1
