id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
333	sonielson luciano de sousa	-0.8232	-0.0514	2	1	2	2	0	0	2018	0	0
339	sérgio ricardo soares farias silva	-0.9701	-0.3727	1	1	1	2	1	5.5	2018.5	0.5	2.75
341	sônia da cunha urt	-0.7469	0.3605	6	2	4	2	0	0	2011	0	0
344	tailana santana alves leite	-0.4265	0.2354	4	2	3	2	1	6.375	2021	0.5	3.1875
348	tatiane da costa barros	0.8693	0.0739	20	2	3	2	0	0	2015.5	0	0
352	temis gomes parente	-0.8815	-0.2129	1	3	5	4	5	17	2015.25	1.25	4.25
359	tomás undurraga	-0.9528	-0.2579	1	1	2	2	6	10.0714	2018.5	3	5.0357
362	valdirene cássia da silva	-0.4943	0.1387	4	3	5	3	0	0	2017	0	0
364	valmir teixeira araújo	-0.955	-0.3125	1	2	2	2	0	0	2017	0	0
366	valquíria guimarães da silva	-0.4632	-0.1339	3	3	3	5	1	2.3333	2017.2	0.2	0.4667
368	vanessa de souza santos moraes	-0.3797	0.1873	4	1	2	2	0	2	2022	0	1
370	verônica dantas meneses	-0.5639	0.0555	9	5	9	7	2	6.0667	2015.8571	0.2857	0.8667
374	vânia maria de araújo passos	1.0672	0.0034	7	1	3	3	2	11	2018	0.6667	3.6667
380	wellington mota de sousa	1.1323	-0.2088	5	7	9	2	0	1	2021	0	0.5
