id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
556	jean ricardo simões vitule	-0.2471	0.8141	1	12	44	9	245	35.5846	2017.5556	27.2222	3.9538
558	jefferson dias de lima	0.2597	0.0474	8	5	5	2	13	1.3369	2012.5	6.5	0.6685
559	jemima queiroz da silva	0.1016	-0.4119	9	2	5	5	0	0	2019.6	0	0
562	jobson santana de sousa	0.3811	0.1034	8	5	10	2	0	0	2013	0	0
564	jonas carvalho e silva	0.4445	0.2644	23	2	4	2	0	0	2023	0	0
568	jorge hernández fernández	0.4234	-0.1138	5	6	11	2	31	1.486	2009.5	15.5	0.743
569	jorge iván sánchez-botero	-0.4896	0.4418	15	18	35	2	0	0	2021	0	0
575	josilaine taeco kobayashi	-0.4456	-0.0151	6	3	4	2	34	1.8228	2011	17	0.9114
577	josé adriano cavalcante angelo	0.0888	-0.4212	9	2	5	4	0	0	2021	0	0
578	josé albertíno rafael	2.1038	0.2422	12	4	9	4	30	7.2263	2014.25	7.5	1.8066
580	josé cola zanúncio	0.2255	-0.6173	10	3	5	3	33	3.16	2008	11	1.0533
593	josé marcelo soriano viana	-0.685	-0.6952	2	5	10	3	13	1.872	2006	4.3333	0.624
595	josé rafael wanderley benício	-0.0264	-0.4609	9	4	8	2	26	4.1343	2019	13	2.0671
598	josé sabino	-0.2798	0.5634	1	22	28	2	106	17.3148	2020	53	8.6574
602	joyce cavalcante viana	-0.3049	-0.5046	6	4	6	2	3	2.3571	2022	1.5	1.1786
605	joão carlos cardoso galvão	-0.8162	-0.793	2	10	23	4	9	0.454	2010.5	2.25	0.1135
607	joão dirço latini	-0.4061	0.58	1	5	7	2	248	11.5394	2011.5	124	5.7697
613	joênes mucci pelúzio	-0.4877	-0.6276	2	5	11	3	8	0.8286	2016	2.6667	0.2762
617	juliana laufer	0.2002	0.237	8	5	5	2	10	2.3361	2020.5	5	1.168
618	juliana lopes da silva	0.0795	-0.3935	9	4	4	2	0	0	2021	0	0
620	juliana mendonça campos	-0.0434	-0.7624	14	4	8	2	0	0	2007	0	0
621	juliana missae morimoto	-0.4177	-0.7114	6	4	8	2	3	0.2633	2010	1.5	0.1317
622	juliane farinelli panontin	-0.0952	-0.0543	22	3	10	4	5	2.8244	2021.25	1.25	0.7061
623	juliane monteiro dos santos	0.3836	-0.0932	5	10	22	5	38	2.599	2013.2	7.6	0.5198
624	juliane monteiro-dos-santos	0.3525	-0.1656	5	8	13	2	53	3.8035	2011.5	26.5	1.9017
628	jynessa dutka‐gianelli	0.2084	0.2899	8	11	18	4	65	10.0994	2018.5	16.25	2.5248
