10	74	3
10	165	4
10	287	1
10	329	1
10	452	2
10	696	1
10	1078	1
10	1162	2
10	1337	5
10	1450	2
10	1516	3
10	1556	2
10	1621	3
10	1638	1
10	2063	3
10	2218	3
10	2222	1
10	2268	1
10	2391	2
10	2446	1
12	165	3
12	1162	3
12	1337	3
12	1450	2
12	1556	2
12	2063	1
12	2222	2
12	2391	2
18	566	3
18	646	3
18	807	3
18	965	3
18	1072	3
18	1731	3
18	1807	3
18	2375	3
19	44	2
19	120	3
19	1077	4
19	1197	4
19	1449	4
19	2383	3
21	225	21
21	241	3
21	449	12
21	491	9
21	648	8
21	655	3
21	658	21
21	705	9
21	770	21
21	865	5
21	1227	4
21	1561	9
21	1566	10
21	1732	11
21	1942	21
21	1962	5
21	2048	2
21	2084	12
21	2095	6
21	2096	5
21	2175	11
21	2208	5
21	2307	3
21	2310	4
21	2319	6
21	2423	20
21	2450	21
21	2461	18
22	1077	1
22	2021	1
22	2229	1
22	2304	1
44	120	3
44	1077	3
44	1197	3
44	1449	3
44	2383	2
49	665	3
49	1190	3
52	54	1
52	186	3
52	230	3
52	236	2
52	490	3
52	562	3
52	703	1
52	836	2
52	895	2
52	1321	2
52	1337	3
52	1954	3
54	186	1
54	230	5
54	355	2
54	396	4
54	406	2
54	490	1
54	524	4
54	562	1
54	703	1
54	778	2
54	1177	2
54	1321	2
54	1337	6
54	1391	2
54	1640	1
54	1931	2
54	1954	1
54	2049	2
54	2056	2
54	2281	1
54	2330	2
54	2331	2
54	2334	2
55	56	5
55	230	6
55	355	5
55	396	5
55	406	5
55	470	5
55	524	4
55	619	5
55	778	4
55	1177	1
55	1337	6
55	1391	4
55	1931	5
55	2011	5
55	2056	5
55	2330	1
55	2331	4
55	2334	5
56	230	5
56	355	5
56	396	5
56	406	5
56	470	5
56	524	4
56	619	5
56	778	4
56	1337	5
56	1391	4
56	1931	5
56	2011	5
56	2056	5
56	2330	1
56	2331	4
56	2334	5
61	203	1
61	489	1
61	1129	3
67	1309	3
67	1672	3
67	2172	3
67	2215	2
67	2388	3
68	70	4
68	92	4
68	656	4
68	728	5
68	1229	4
68	1894	5
68	2338	4
68	2359	5
68	2366	4
70	92	4
70	510	1
70	656	4
70	728	4
70	1072	1
70	1229	4
70	1451	1
70	1868	1
70	1894	4
70	2338	4
70	2359	4
70	2366	4
70	2456	1
74	165	3
74	452	2
74	696	1
74	1162	1
74	1337	3
74	1450	1
74	1516	3
74	1556	1
74	1621	3
74	1638	1
74	2063	2
74	2218	3
74	2391	1
74	2446	1
84	557	1
84	680	4
84	1882	4
84	1965	2
84	2133	2
85	146	1
85	352	1
85	379	3
85	484	9
85	501	8
85	551	3
85	980	6
85	1099	2
85	1362	8
85	1575	5
85	1599	1
85	1843	8
85	1878	9
85	1952	9
92	656	4
92	728	4
92	1229	4
92	1894	4
92	2338	4
92	2359	4
92	2366	4
107	352	2
107	728	4
107	754	2
107	810	1
107	1451	2
107	1779	2
107	1971	2
107	2359	4
113	665	2
113	1100	5
113	1797	3
113	2359	2
113	2441	5
117	118	4
117	187	1
117	438	1
117	607	4
117	710	1
117	1542	3
117	2094	1
117	2345	1
118	160	4
118	169	14
118	187	8
118	436	5
118	438	7
118	501	2
118	590	3
118	607	26
118	695	4
118	710	6
118	711	14
118	810	1
118	839	4
118	1122	3
118	1408	7
118	1542	3
118	1609	3
118	1788	3
118	2079	3
118	2094	3
118	2149	5
118	2326	15
118	2345	6
118	2424	3
120	1077	4
120	1197	4
120	1449	4
120	2383	3
135	230	5
135	562	1
135	619	1
135	703	1
135	778	1
135	1033	1
135	1177	1
135	1321	1
135	1332	1
135	1337	5
135	1391	1
135	1746	1
135	1954	1
135	2049	1
135	2330	3
137	166	3
137	510	1
137	1072	1
137	1530	2
137	1983	2
146	352	2
146	484	1
146	501	1
146	728	1
146	980	1
146	1362	1
146	1558	1
146	1575	1
146	1843	1
146	1878	1
146	1899	1
146	1952	1
146	2359	1
153	624	4
153	668	4
153	770	6
153	793	3
153	794	3
153	958	6
153	1188	2
153	1210	3
153	1266	4
153	1356	4
153	1364	5
153	1471	6
153	1527	6
153	1924	3
153	2233	3
153	2317	1
153	2325	6
160	169	1
160	187	1
160	590	2
160	607	4
160	711	2
160	1408	3
160	2326	2
160	2345	1
160	2424	1
161	378	1
161	744	1
161	922	1
161	924	1
161	933	2
161	1191	1
161	1570	3
161	1969	1
161	2312	1
161	2368	1
165	452	3
165	696	3
165	1033	1
165	1162	5
165	1337	11
165	1450	4
165	1516	3
165	1556	4
165	1621	3
165	1638	3
165	2063	4
165	2218	3
165	2222	3
165	2391	4
165	2446	3
166	680	1
166	1530	2
166	1983	1
169	436	3
169	501	1
169	607	3
169	695	1
169	710	1
169	711	9
169	810	1
169	1408	4
169	1609	1
169	1788	1
169	2149	3
169	2326	11
169	2345	1
169	2424	1
172	680	1
172	1199	3
172	1887	3
179	224	5
179	977	8
179	1426	1
179	1661	2
179	1685	1
179	1759	1
179	1946	3
179	2199	6
186	230	4
186	236	2
186	490	3
186	562	3
186	703	1
186	836	2
186	895	2
186	1321	3
186	1337	4
186	1954	3
187	438	4
187	590	1
187	607	8
187	695	3
187	1408	1
187	1542	1
187	1788	1
187	2424	1
197	231	1
197	489	3
197	997	2
197	1108	3
197	1215	2
197	1605	6
198	489	2
198	593	3
198	649	4
198	854	3
198	1451	5
198	1779	5
198	2456	1
203	628	2
203	1129	3
203	1337	1
203	1971	1
224	872	1
224	977	13
224	1426	6
224	1661	1
224	1739	3
224	1759	2
224	1946	4
224	2199	7
224	2225	3
224	2311	2
225	241	3
225	449	12
225	491	9
225	648	9
225	655	4
225	658	23
225	705	11
225	770	24
225	865	6
225	1227	4
225	1561	9
225	1566	10
225	1732	11
225	1942	23
225	1962	6
225	2048	3
225	2084	12
225	2095	7
225	2096	5
225	2175	11
225	2208	6
225	2307	3
225	2310	4
225	2319	7
225	2423	22
225	2450	23
225	2461	19
229	510	1
229	728	1
229	830	1
229	980	1
229	1195	1
229	1337	1
229	2223	3
229	2354	2
230	236	3
230	355	7
230	396	12
230	406	7
230	470	5
230	490	4
230	524	8
230	562	5
230	619	6
230	703	3
230	770	2
230	778	7
230	836	3
230	895	3
230	1033	1
230	1177	4
230	1321	7
230	1332	1
230	1337	33
230	1391	9
230	1516	2
230	1640	2
230	1746	4
230	1795	3
230	1878	1
230	1931	7
230	1954	5
230	1971	2
230	2011	5
230	2036	2
230	2049	4
230	2056	7
230	2281	3
230	2330	8
230	2331	6
230	2334	7
231	489	1
231	494	1
231	997	1
231	1215	1
231	1451	1
231	1605	1
231	1913	1
231	2008	1
236	490	3
236	562	3
236	836	3
236	895	3
236	1321	1
236	1337	3
236	1954	3
241	449	3
241	491	2
241	658	3
241	705	1
241	770	3
241	1227	1
241	1561	1
241	1566	2
241	1732	2
241	1942	3
241	2084	3
241	2095	1
241	2096	1
241	2175	2
241	2423	3
241	2450	3
241	2461	3
244	567	1
244	585	4
244	680	2
244	924	2
244	933	1
244	1378	2
244	1422	3
244	1616	2
244	1882	1
244	2133	2
265	753	1
265	830	3
265	1032	1
265	1313	2
265	1332	1
265	2312	1
265	2396	2
270	345	1
270	352	1
270	528	1
270	728	1
270	999	1
270	1109	1
270	1139	1
270	1241	3
270	1270	1
270	1508	3
270	2143	5
270	2234	1
280	501	3
280	1742	3
287	329	2
287	1078	3
287	1337	3
287	1971	1
287	2268	3
293	351	3
293	933	2
296	1633	3
296	1958	1
296	2167	3
296	2190	3
296	2342	3
296	2449	3
298	848	2
298	915	1
298	2223	1
305	1821	3
305	2043	3
305	2082	4
305	2438	4
326	634	1
326	1075	2
326	1222	3
326	1545	3
326	1780	3
326	1953	1
326	1977	2
326	2215	3
326	2401	2
329	872	1
329	1078	2
329	1337	4
329	1820	2
329	2268	2
345	848	1
345	872	1
345	1139	1
345	1241	1
345	1270	1
345	2143	1
345	2229	1
351	378	1
351	680	1
351	917	1
351	933	3
351	1332	2
351	1790	1
351	2037	1
351	2229	2
351	2278	1
352	484	1
352	501	1
352	512	2
352	728	9
352	754	1
352	810	1
352	980	1
352	1242	2
352	1558	1
352	1820	1
352	1878	1
352	1899	2
352	1949	1
352	1952	1
352	2143	3
352	2359	3
355	396	7
355	406	7
355	470	5
355	524	6
355	619	5
355	778	6
355	1337	7
355	1391	6
355	1931	7
355	2011	5
355	2056	7
355	2330	1
355	2331	6
355	2334	7
367	1114	3
378	933	1
378	1820	1
378	2368	1
379	484	5
379	501	2
379	551	3
379	980	2
379	1099	4
379	1362	5
379	1843	5
379	1878	5
