id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
177	oneide perius	0.6106	0.3098	1	17	25	37	2	8.6	2019.2432	0.0541	0.2324
178	orion manoel carmelindo da silva	0.5044	-0.1591	2	11	11	1	0	0	2022	0	0
180	paulo fernando de melo martins	-0.9911	0.0656	17	2	2	1	0	0	2023	0	0
181	paulo henrique oliveira rocha	-0.0484	0.2696	8	1	1	1	0	0	2021	0	0
184	paulo sérgio gomes soares	0.9741	-0.1823	4	41	54	28	2	39.6	2018.9286	0.0714	1.4143
185	pedro alexandre aires gonçalves	1.0424	-0.2189	4	1	1	1	0	0	2021	0	0
186	rafael s. oliveira	0.9799	-0.2547	4	1	1	1	0	0	2019	0	0
189	raquel castilho souza	-0.073	-0.1343	7	11	16	10	4	12.381	2019.2	0.4	1.2381
190	renata ferreira da silva	-0.461	-0.3272	10	4	4	1	0	0	2018	0	0
192	ricardo gomes quintana gonçalves	1.0371	-0.0993	4	2	2	1	0	0	2020	0	0
193	ricardo m. campello de souza	0.6393	0.4839	1	4	4	1	0	0	2020	0	0
194	rita sousa	-0.3718	-0.066	7	3	3	1	0	0	2023	0	0
195	roberta kelly de jesus macêdo	-0.9633	-0.2176	3	2	2	1	0	0	2023	0	0
196	roberto antônio penêdo do amaral	-0.1	-0.362	6	9	12	17	1	11	2017.7647	0.0588	0.6471
197	roberto francisco de carvalho	-1.0039	-0.1187	3	35	58	31	12	81.8099	2020.5484	0.3871	2.639
198	rodrigo cappato de araújo	0.5854	0.3666	1	1	1	1	0	1	2017	0	1
199	rodrigo da silva perez araújo	0.7498	0.1517	1	2	2	2	0	1	2018	0	0.5
201	rogério castro ferreira	-1.3602	-0.0639	5	11	11	1	0	0	2021	0	0
202	rosemeri birck	-0.3595	-0.0389	7	3	3	1	0	0	2023	0	0
203	rosilene lagares	-1.2225	-0.1798	12	15	27	8	4	53.2	2021.75	0.5	6.65
205	rubens leonardo silva	0.7249	0.315	1	2	2	1	0	0	2022	0	0
206	rute rodrigues	-1.2335	-0.0581	5	12	13	2	0	0	2021	0	0
209	silvano allasia	0.0646	0.4702	15	5	5	1	0	0	2022	0	0
210	simona bertolini	0.1014	0.5093	15	5	5	1	0	0	2022	0	0
211	solange martins oliveira magalhães	-0.0509	-0.0979	7	1	1	1	0	0	2015	0	0
212	sônia eduardo de morais	0.9239	-0.0525	19	2	2	1	0	0	2022	0	0
213	tarsis barreto oliveira	1.0926	-0.0857	4	7	14	7	0	1	2020.1429	0	0.1429
214	tayana mota veloso	1.2632	-0.2077	16	4	4	1	1	29	2023	1	29
215	taís silva pereira	-0.1971	0.7076	9	9	9	1	0	0	2023	0	0
216	teresa cristina siqueira cerqueira	-0.0435	-0.171	7	1	1	1	1	1.6667	2015	1	1.6667
217	tessa moura lacerda	-0.17	0.6315	9	9	9	1	0	0	2023	0	0
219	thiago tavares da silva ferreira	-0.9711	-0.038	3	1	2	2	1	6.6	2021.5	0.5	3.3
220	tiago bilhim	-0.336	0.422	13	6	6	1	0	0	2008	0	0
221	tânia ferreira rezende	0.0092	-0.1133	7	2	2	1	0	0	2021	0	0
223	vinícius carvalho da silva	-0.1079	0.2472	8	1	1	1	1	3.5714	2019	1	3.5714
224	vitória botelho melo	1.28	-0.2369	16	4	4	1	1	29	2023	1	29
228	waldir souza	0.555	-0.17	2	11	11	1	0	0	2022	0	0
229	wanessa cardoso gomes muniz	-0.8603	-0.0402	20	2	2	1	0	0	2023	0	0
230	warley gramacho da silva	-0.122	-0.0958	7	2	2	1	0	0	2022	0	0
231	wedison monteiro dourado	0.7631	-0.2194	14	5	5	1	0	0	2020	0	0
233	willian trigilio da silva	0.5411	0.3336	1	1	1	1	0	0	2018	0	0
234	yuri anderson pereira jurubeba	1.1296	-0.0269	4	3	3	1	0	1	2017	0	1
235	éric weil	0.039	0.2781	8	2	2	1	0	0	2020	0	0
237	érico andrade	-0.1705	0.6751	9	9	9	1	0	0	2023	0	0
238	ígor santos lopes	0.4912	-0.1104	2	11	11	1	0	0	2022	0	0
239	ítalo bruno paiva gonçalves	-1.355	-0.1162	5	11	11	1	0	0	2021	0	0
