5	90	1
5	99	1
5	125	2
5	150	2
5	164	2
5	236	2
5	241	2
36	122	1
44	71	2
44	78	1
44	90	2
44	97	1
44	107	2
44	108	2
44	125	3
44	164	5
44	182	5
44	236	1
44	241	1
68	84	1
68	124	3
68	130	3
68	217	3
71	90	2
71	107	2
71	108	2
71	164	2
71	182	2
73	164	2
74	163	2
74	189	2
74	217	2
78	90	1
78	99	1
78	125	3
78	150	1
78	164	3
78	182	1
78	236	2
78	241	1
84	124	2
84	130	2
84	217	2
84	231	1
84	240	1
90	99	2
90	107	2
90	108	2
90	125	3
90	150	2
90	164	5
90	182	2
90	236	2
90	241	2
95	122	1
95	164	1
95	217	1
97	125	1
97	164	2
97	182	1
97	236	1
97	241	1
99	125	2
99	150	2
99	164	2
99	236	2
99	241	2
107	108	2
107	125	1
107	164	3
107	182	2
108	164	2
108	182	2
122	164	1
122	217	1
124	130	6
124	217	6
124	231	2
124	240	2
125	150	3
125	164	12
125	182	3
125	236	6
125	241	4
130	217	6
130	231	2
130	240	2
150	164	3
150	236	3
150	241	3
163	189	2
163	217	3
164	182	5
164	217	1
164	236	6
164	241	4
182	236	1
182	241	1
189	217	2
217	231	2
217	240	2
231	240	1
236	241	4
