id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
980	mellis layra soares rippel	1.8137	-0.3911	3	4	7	3	6	0.9753	2020.3333	2	0.3251
981	michael j. ghedotti	-0.756	0.1992	9	2	3	2	25	1.5015	2003.5	12.5	0.7507
982	michael richardson	-0.2059	0.5365	10	10	13	2	59	3.8439	2009	29.5	1.922
987	michella soares coêlho	-0.1175	0.4737	10	3	6	2	2	0.0904	2009	1	0.0452
991	miguel pedro guerra	0.2299	-0.2804	8	7	10	2	43	3.0846	2010	21.5	1.5423
992	miguel petrere	-0.7071	-0.3165	2	21	39	4	310	30.6579	2017.75	77.5	7.6645
993	miguel petrere-junior	-0.7481	-0.4657	6	17	21	2	46	5.0675	2019	23	2.5338
999	milton josé de paula	0.4275	-0.1215	23	5	8	2	2	0.2071	2012	1	0.1036
1001	miriéle cristina ferraz	0.3639	0.8962	5	16	51	6	65	6.0242	2013.6667	10.8333	1.004
1006	monique cristine rodrigues juras	0.1681	-0.2385	8	5	7	2	12	3.4455	2019.5	6	1.7228
1010	myna nakabashi	0.2604	-0.1653	8	5	11	3	26	1.2763	2009.6667	8.6667	0.4254
1013	márcio galdino dos santos	0.3408	0.6503	5	67	208	53	238	24.0309	2014.1132	4.4906	0.4534
1015	márcio trevisan	-0.0018	0.4506	1	4	7	3	3	1.7254	2022.6667	1	0.5751
1019	mário luís órsi	-0.7347	-0.4288	2	29	94	12	581	61.1831	2017.5	48.4167	5.0986
1022	mônica lopes-ferreira	-0.2751	0.5228	10	18	54	9	201	12.128	2012	22.3333	1.3476
1027	nadayca thayane bonani mateussi	-1.0703	-0.2562	14	18	35	2	0	0	2021	0	0
1033	nathália alves diamante	-1.0036	-0.0729	15	6	16	3	11	2.9091	2018.6667	3.6667	0.9697
1034	nathália diamante alves	-1.0309	-0.1371	15	5	14	3	0	0	2017	0	0
1036	natália carneiro lacerda dos santos	-0.703	-0.1962	6	7	10	2	247	20.3511	2018	123.5	10.1755
1037	natália mencacci esteves-pedro	0.3491	1.049	5	10	13	2	17	1.5703	2011.5	8.5	0.7851
1038	natália tribuiani	0.4682	0.9548	5	21	40	5	30	2.6967	2016.2	6	0.5393
1041	naércio a. menezes	-0.7664	0.0711	9	17	23	2	63	3.1188	2011	31.5	1.5594
1046	newton c. assis	-0.818	0.1648	9	2	4	2	11	0.8692	2010	5.5	0.4346
1047	nibelle aires lira	-0.5735	-0.3334	2	5	6	2	22	2.2051	2018.5	11	1.1026
1050	nilciane pinto ribeiro de sousa	-0.158	-0.0272	11	3	9	3	0	0	2020.3333	0	0
1055	norma segatti hahn	-0.6556	-0.0329	6	4	5	3	59	2.0009	2002.6667	19.6667	0.667
1058	odair corrêa bueno	0.6548	0.8079	16	8	15	2	24	2	2004	12	1
1061	onésima aguiar campos barreto	-0.4639	0.3308	27	2	5	3	0	0	2022.3333	0	0
1062	oscar barroso vitorino	-0.6336	-0.2584	6	7	11	4	57	4.3799	2016.5	14.25	1.095
1072	pablo parodi	2.1526	-0.3758	3	12	24	2	1	0.7857	2022	0.5	0.3929
